plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 53 Column 13,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,24.04,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 13,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_width,3D scanner to leaf length and width,29.031,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 13,Sorghum bicolor,PI453696,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,4.784,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 13,Sorghum bicolor,PI453696,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.03,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 13,Sorghum bicolor,PI453696,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,7.94,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 13,Sorghum bicolor,PI453696,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.425,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 13,Sorghum bicolor,PI453696,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,8.004,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 13,Sorghum bicolor,PI453696,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,19.912,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 13,Sorghum bicolor,PI569148,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.547,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 13,Sorghum bicolor,PI569148,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,6.729,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 13,Sorghum bicolor,PI569148,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,6.935,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 13,Sorghum bicolor,PI569148,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,15.496,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 13,Sorghum bicolor,PI563021,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,5.455,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 13,Sorghum bicolor,PI563021,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.914,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 13,Sorghum bicolor,PI563021,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,8.774,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 13,Sorghum bicolor,PI563021,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,11.731,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 13,Sorghum bicolor,PI563021,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,12.222,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 13,Sorghum bicolor,PI563021,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,21.668,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 13,Sorghum bicolor,PI563021,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,29.146,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 13,Sorghum bicolor,PI170787,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,7.946,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 13,Sorghum bicolor,PI170787,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,6.148,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 13,Sorghum bicolor,PI170787,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,14.284,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 13,Sorghum bicolor,PI330168,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.589,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 13,Sorghum bicolor,PI330168,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,10.171,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 13,Sorghum bicolor,PI330168,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,13.948,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 13,Sorghum bicolor,PI330168,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,20.947,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 13,Sorghum bicolor,PI330168,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_width,3D scanner to leaf length and width,25.151,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 13,Sorghum bicolor,PI196049,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,6.674,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 13,Sorghum bicolor,PI196049,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,8.206,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 13,Sorghum bicolor,PI196049,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,11.69,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 13,Sorghum bicolor,PI196049,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,19.562,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 13,Sorghum bicolor,PI196049,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,19.927,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 13,Sorghum bicolor,PI196049,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-23,leaf_width,3D scanner to leaf length and width,32.822,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 13,Sorghum bicolor,PI196049,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,30.953,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 13,Sorghum bicolor,PI643008,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,6.403,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 13,Sorghum bicolor,PI643008,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,24.767,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 13,Sorghum bicolor,PI562732,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,6.266,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 13,Sorghum bicolor,PI562732,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,11.394,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 13,Sorghum bicolor,PI562732,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,27.829,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 13,Sorghum bicolor,PI276837,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,5.362,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 13,Sorghum bicolor,PI276837,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,26.906,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 13,Sorghum bicolor,PI276837,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,24.421,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 13,Sorghum bicolor,PI641824,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.496,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 13,Sorghum bicolor,PI641824,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,7.929,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 13,Sorghum bicolor,PI641824,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,23.346,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 13,Sorghum bicolor,PI563222,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,4.667,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 13,Sorghum bicolor,PI563222,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.671,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 13,Sorghum bicolor,PI563222,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,15.044,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 13,Sorghum bicolor,PI563222,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,25.839,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 13,Sorghum bicolor,PI563222,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,27.067,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 13 Column 13,Sorghum bicolor,PI563032,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.243,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 13 Column 13,Sorghum bicolor,PI563032,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,6.114,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 13 Column 13,Sorghum bicolor,PI563032,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,7.612,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 13,Sorghum bicolor,PI570074,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,8.538,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 13,Sorghum bicolor,PI570074,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,17.132,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 13,Sorghum bicolor,PI266927,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,6.474,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 13,Sorghum bicolor,PI266927,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,32.606,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 13,Sorghum bicolor,PI651495,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,4.571,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 13,Sorghum bicolor,PI651495,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.055,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 13,Sorghum bicolor,PI651495,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,8.491,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 13,Sorghum bicolor,PI329614,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,3.19,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 13,Sorghum bicolor,PI329614,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.081,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 13,Sorghum bicolor,PI152591,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.386,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 13,Sorghum bicolor,PI152591,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,13.082,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 8,Sorghum bicolor,PI563022,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,36.899,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 30 Column 13,Sorghum bicolor,PI511355,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.025,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 30 Column 13,Sorghum bicolor,PI511355,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,10.281,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 36 Column 13,Sorghum bicolor,PI563350,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,6.747,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 36 Column 13,Sorghum bicolor,PI563350,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.843,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 13,Sorghum bicolor,PI156330,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,22.552,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 13,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,6.402,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 13,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,9.607,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 13,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,8.163,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 13,Sorghum bicolor,PI569886,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,2.907,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 13,Sorghum bicolor,PI569886,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.047,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 13,Sorghum bicolor,PI569886,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,7.474,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 13,Sorghum bicolor,PI569886,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_width,3D scanner to leaf length and width,27.72,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 14,Sorghum bicolor,PI570109,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.577,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 14,Sorghum bicolor,PI570109,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.792,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 14,Sorghum bicolor,PI570109,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,11.317,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 14,Sorghum bicolor,PI570109,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,5.552,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 14,Sorghum bicolor,PI570109,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,29.195,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 14,Sorghum bicolor,PI156326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.5,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 14,Sorghum bicolor,PI156326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,6.168,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 14,Sorghum bicolor,PI329618,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.183,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 14,Sorghum bicolor,PI329618,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,12.779,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 14,Sorghum bicolor,PI329618,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,22.263,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 14,Sorghum bicolor,PI329618,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_width,3D scanner to leaf length and width,26.278,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 14,Sorghum bicolor,PI329618,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-23,leaf_width,3D scanner to leaf length and width,31.083,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 14,Sorghum bicolor,PI568717,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,7.174,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 14,Sorghum bicolor,PI154750,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,6.479,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 14,Sorghum bicolor,PI154750,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.117,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 14,Sorghum bicolor,PI154750,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,27.981,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,3.323,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.392,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,9.325,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,10.714,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,13.461,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,18.677,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,21.465,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_width,3D scanner to leaf length and width,28.505,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 14,Sorghum bicolor,PI570085,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_width,3D scanner to leaf length and width,24.11,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 14,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.375,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 14,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,10.08,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 14,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,30.723,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 14,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,26.173,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 14,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,4.327,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 14,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.87,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 14,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,7.399,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 14,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,7.89,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 14,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,15.379,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 14,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,18.799,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 4 Column 14,Sorghum bicolor,PI562730,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,4.191,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 4 Column 14,Sorghum bicolor,PI562730,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_width,3D scanner to leaf length and width,26.358,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 14,Sorghum bicolor,PI653617,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,31.258,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 14,Sorghum bicolor,Unknown off type,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,8.605,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 14,Sorghum bicolor,PI535794,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.201,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 14,Sorghum bicolor,PI535794,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,25.866,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 11,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,8.552,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 11,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_width,3D scanner to leaf length and width,12.029,0,Zeyu Zhang,Season 4,sensor
